,MonthlyCharges,Churn,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6258,19.9,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6259,76.95,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
6260,35.4,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6261,20.45,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
6262,96.75,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
6263,54.2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6264,100.1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
6265,45.25,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6266,83.85,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6267,70.1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6268,20.85,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
6269,33.45,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
6270,20.2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6271,85.9,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6272,61.0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6273,70.65,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6274,86.9,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6275,69.4,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
6276,20.35,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
6277,20.35,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6278,104.3,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
6279,44.95,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6280,49.45,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
6281,20.6,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6282,19.55,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6283,99.0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6284,93.5,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6285,54.55,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6286,20.05,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
6287,83.95,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6288,79.45,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6289,116.2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6290,93.7,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
6291,79.85,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6292,100.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6293,19.6,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6294,19.7,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6295,20.2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
6296,50.4,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
6297,113.35,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6298,80.0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
6299,80.95,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
6300,24.9,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6301,54.9,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6302,75.55,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6303,109.25,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6304,77.65,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6305,95.0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6306,116.3,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6307,19.9,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
6308,70.35,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6309,25.6,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6310,44.45,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6311,100.15,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6312,105.4,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6313,95.85,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6314,73.85,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6315,70.1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
6316,25.25,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6317,79.15,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6318,21.05,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
6319,24.95,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6320,64.5,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6321,19.65,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
6322,79.0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6323,105.95,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6324,75.85,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6325,91.85,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6326,43.6,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
6327,91.25,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
6328,89.75,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
6329,104.4,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
6330,90.15,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6331,40.3,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6332,105.25,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
6333,106.0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6334,104.0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
6335,69.65,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6336,74.3,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6337,100.9,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
6338,20.25,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6339,49.9,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
6340,96.9,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6341,100.35,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6342,104.1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6343,20.1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6344,74.95,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6345,56.55,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6346,49.25,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
6347,68.6,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6348,69.05,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6349,19.7,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6350,20.05,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
6351,103.7,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6352,94.4,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6353,54.95,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6354,93.7,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
6355,110.25,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
6356,98.9,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6357,89.75,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6358,80.45,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
6359,79.4,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6360,20.3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6361,62.8,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
6362,74.9,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6363,74.85,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6364,25.85,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6365,101.95,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6366,68.3,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6367,48.4,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
6368,94.0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6369,105.05,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
6370,89.3,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6371,25.15,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6372,19.5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6373,92.95,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
6374,20.7,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6375,74.3,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6376,19.35,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
6377,44.65,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6378,84.05,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6379,80.7,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6380,104.35,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6381,19.55,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
6382,74.05,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6383,40.1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
6384,20.1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6385,101.7,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6386,83.55,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
6387,56.85,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6388,20.4,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6389,19.55,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6390,106.15,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6391,78.95,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6392,49.75,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6393,92.4,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6394,58.2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6395,102.6,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6396,91.95,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6397,65.25,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
6398,106.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
6399,73.1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6400,59.75,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
6401,55.1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
6402,59.8,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
6403,116.6,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
6404,109.3,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
6405,101.4,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
6406,50.65,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
6407,56.15,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6408,106.5,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
6409,19.2,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
6410,83.0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
6411,70.1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6412,108.3,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
6413,91.05,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
6414,25.25,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6415,45.35,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6416,43.9,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6417,77.5,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6418,79.3,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6419,84.9,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6420,79.25,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6421,71.05,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
6422,53.75,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6423,24.25,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6424,54.2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6425,44.25,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
6426,50.05,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6427,20.15,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6428,69.25,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6429,69.35,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6430,19.35,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
6431,19.15,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6432,61.0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
6433,20.5,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6434,50.5,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6435,50.2,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
6436,79.6,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
6437,24.9,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
6438,74.4,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6439,106.9,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
6440,101.35,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6441,55.35,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
6442,50.55,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
6443,19.5,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
6444,79.45,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
6445,90.65,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6446,89.85,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
6447,79.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6448,104.65,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
6449,19.55,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6450,19.9,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6451,116.25,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
6452,87.75,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6453,100.05,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6454,81.3,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6455,44.3,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6456,70.35,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
6457,44.45,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6458,49.15,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6459,29.45,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6460,100.55,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6461,85.3,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6462,95.65,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6463,69.1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6464,70.35,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6465,20.6,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6466,74.15,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6467,75.05,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6468,44.6,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6469,21.45,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
6470,43.45,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
6471,20.05,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
6472,94.15,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
6473,94.4,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6474,19.55,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6475,75.9,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
6476,64.15,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
6477,109.55,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
6478,110.8,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6479,55.0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6480,53.45,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
6481,69.95,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
6482,101.45,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6483,97.0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
6484,90.6,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
6485,73.55,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6486,67.95,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0
6487,94.35,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
6488,69.5,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6489,18.85,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6490,19.4,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6491,69.2,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6492,19.75,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6493,54.6,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
6494,29.8,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
6495,69.65,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6496,101.85,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6497,103.05,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6498,82.3,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6499,20.3,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
6500,35.1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
6501,105.7,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6502,56.25,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
6503,60.35,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
6504,79.25,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6505,59.8,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
6506,84.6,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6507,93.4,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
6508,94.2,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6509,25.05,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6510,99.65,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
6511,50.65,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
6512,60.9,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
6513,59.65,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
6514,64.7,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6515,25.1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6516,48.95,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
6517,54.85,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6518,45.3,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6519,91.35,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
6520,85.85,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6521,25.1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6522,34.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6523,45.9,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
6524,95.2,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6525,20.5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6526,100.6,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
6527,55.3,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
6528,20.35,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
6529,74.85,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6530,36.1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
6531,65.8,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6532,20.35,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
6533,105.8,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6534,96.75,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6535,102.35,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6536,24.4,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6537,115.65,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6538,79.85,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6539,73.05,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6540,64.35,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6541,20.5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6542,76.0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6543,54.75,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6544,104.75,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
6545,74.65,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6546,51.15,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6547,41.95,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6548,54.35,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
6549,56.25,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6550,106.1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
